destination.bytes,destination.packets,event.duration,network.bytes,network.packets,source.bytes,source.packets
4856,6,545737,7024,18,2168,12
37504,360,5250080622727,98400,1064,60896,704
4868,6,548513,7036,18,2168,12
4860,6,580050,6934,18,2074,12
4860,6,552860,6934,18,2074,12
4852,6,832003,7020,18,2168,12
4860,6,1003356,7028,18,2168,12
4876,6,556900,7044,18,2168,12
4876,6,528111,7044,18,2168,12
4860,6,860692,7028,18,2168,12
4868,6,544834,7036,18,2168,12
5944,16,1569483,8218,32,2274,16
4860,6,530088,7028,18,2168,12
5518,8,1188602,7686,20,2168,12
4876,6,533517,7044,18,2168,12
3536,52,767586358595,7072,104,3536,52
4876,6,532895,6950,18,2074,12
4856,6,796826,7024,18,2168,12
4868,6,815227,7036,18,2168,12
4856,6,562552,7024,18,2168,12
4872,6,584371,7040,18,2168,12
4868,6,689651,7036,18,2168,12
6148,10,1433583,8452,24,2304,14
4868,6,859968,7036,18,2168,12
4860,6,546506,7028,18,2168,12
4868,6,844726,7036,18,2168,12
4852,6,1407685,7020,18,2168,12
4860,6,546394,7028,18,2168,12
23508,226,3270112166394,61432,664,37924,438
4872,6,511976788,7040,18,2168,12
4868,6,1561172,7036,18,2168,12
4856,6,884610,7024,18,2168,12
4860,6,1127352,7028,18,2168,12
4876,6,541229,6950,18,2074,12
4852,6,562148,7020,18,2168,12
4856,6,816377,7024,18,2168,12
4868,6,558708,7036,18,2168,12
5816,14,1516213,8226,32,2410,18
5940,16,1369889,8214,32,2274,16
25410,242,3600096155067,67276,726,41866,484
4872,6,877050,7040,18,2168,12
2720,40,583840840908,5440,80,2720,40
4856,6,527318,7024,18,2168,12
6164,10,1352887,8468,24,2304,14
4856,6,540234,7024,18,2168,12
24212,232,3390051033445,63656,688,39444,456
4868,6,805808,7036,18,2168,12
4856,6,1012866,7024,18,2168,12
4868,6,1089850,7036,18,2168,12
27992,268,3930050676855,73664,796,45672,528
5836,14,1366746,8246,32,2410,18
4868,6,528789,7036,18,2168,12
4868,6,527867,7036,18,2168,12
28980,276,4110049863323,76728,828,47748,552
4856,6,844467,7024,18,2168,12
5928,16,1380967,8202,32,2274,16
4856,6,558377,7024,18,2168,12
30660,292,4350112123887,81176,876,50516,584
4852,6,526568,7020,18,2168,12
6056,18,1472926,8466,36,2410,18
5948,16,1403281,8222,32,2274,16
4872,6,902570,7040,18,2168,12
4852,6,576950,7020,18,2168,12
5828,14,2046249,8238,32,2410,18
6040,18,1628356,8450,36,2410,18
4872,6,577417,7040,18,2168,12
5944,16,1522704,8218,32,2274,16
4872,6,593742,7040,18,2168,12
2856,42,614367868255,5712,84,2856,42
4868,6,873935,7036,18,2168,12
56,1,34826,116,2,60,1
40828,472,3510050730698,66424,720,25596,248
4868,6,561961,7036,18,2168,12
92,1,41834,184,2,92,1
4876,6,649709,7044,18,2168,12
4852,6,544059,7020,18,2168,12
4872,6,861910,7040,18,2168,12
4876,6,545441,7044,18,2168,12
4868,6,570715,7036,18,2168,12
4868,6,971291,7036,18,2168,12
4852,6,544971,7020,18,2168,12
4872,6,1765062,7040,18,2168,12
4852,6,579638,7020,18,2168,12
5514,8,967865,7794,22,2280,14
4488,66,982817031487,8976,132,4488,66
4852,6,1238498,7020,18,2168,12
4876,6,538157,6950,18,2074,12
4852,6,591138,7020,18,2168,12
5506,8,657941,7692,22,2186,14
4860,6,888991,7028,18,2168,12
5928,16,1390476,8202,32,2274,16
4856,6,802250,7024,18,2168,12
4876,6,1080346,6950,18,2074,12
4860,6,535025,7028,18,2168,12
6160,10,1137003,8464,24,2304,14
4856,6,994958,7024,18,2168,12
5506,8,1113827,7786,22,2280,14
92,1,31015,184,2,92,1
37924,364,5310081389920,99512,1076,61588,712
4868,6,968998,7036,18,2168,12
4868,6,558498,7036,18,2168,12
4852,6,780336,7020,18,2168,12
4856,6,511653540,7024,18,2168,12
6152,10,1288130,8456,24,2304,14
6052,18,1475601,8462,36,2410,18
4856,6,584185,7024,18,2168,12
6160,10,1288193,8464,24,2304,14
92,1,39674,184,2,92,1
4216,62,921410757116,8432,124,4216,62
5944,16,1339730,8218,32,2274,16
6036,18,1126111,8446,36,2410,18
166692,2336,3184895809546,493134,4676,326442,2340
27782,266,3900067818015,73108,790,45326,524
4868,6,787860,7036,18,2168,12
4860,6,536062,7028,18,2168,12
4856,6,558405,7024,18,2168,12
214274,3002,4106719504567,631472,6016,417198,3014
4876,6,555634,6950,18,2074,12
33304,320,4650081996751,87280,944,53976,624
4876,6,548088,7044,18,2168,12
4868,6,813392,7036,18,2168,12
4868,6,529532,7036,18,2168,12
4872,6,1107748,7040,18,2168,12
5932,16,1556998,8342,34,2410,18
4868,6,531758,7036,18,2168,12
2059830,2166,4395199674175,11184072,6352,9124242,4186
4868,6,1406933,7036,18,2168,12
24138,232,3360097367948,63100,682,38962,450
4872,6,2345105,7040,18,2168,12
4868,6,509276237,7036,18,2168,12
4860,6,537699,7028,18,2168,12
4860,6,1579154,6934,18,2074,12
4852,6,1384358,7020,18,2168,12
36826,362,4920572622624,93372,1014,56546,652
5940,16,1646865,8350,34,2410,18
4860,6,810825,7028,18,2168,12
3944,58,860001741607,7888,116,3944,58
5944,16,1866634,8218,32,2274,16
4872,6,527676,7040,18,2168,12
35924,352,4830557910930,91432,992,55508,640
5832,14,1356251,8242,32,2410,18
4876,6,540118,7044,18,2168,12
6152,10,1334483,8456,24,2304,14
4876,6,1055749,6950,18,2074,12
4868,6,803890,7036,18,2168,12
4868,6,836601,7036,18,2168,12
33872,324,4770082683529,89232,964,55360,640
288,4,286727,1116,10,828,6
4872,6,855909,7040,18,2168,12
4852,6,541594,7020,18,2168,12
5924,16,1045165,8334,34,2410,18
33934,326,4740192117310,88948,962,55014,636
6152,10,1308887,8456,24,2304,14
4856,6,796946,7024,18,2168,12
5940,16,1409840,8214,32,2274,16
4860,6,919251,7028,18,2168,12
31352,300,4410047306243,82560,892,51208,592
4868,6,539186,7036,18,2168,12
208538,2922,3996132568564,614666,5856,406128,2934
6148,20,1482859,8694,40,2546,20
4852,6,528412,7020,18,2168,12
5932,16,1349692,8206,32,2274,16
5832,14,1482899,8242,32,2410,18
4876,6,1146605,7044,18,2168,12
4872,6,863727,7040,18,2168,12
32044,308,4470080570582,83944,908,51900,600
4856,6,610477,7024,18,2168,12
6172,20,1797517,8718,40,2546,20
4872,6,858162,7040,18,2168,12
5928,16,1501359,8202,32,2274,16
5518,8,1040546,7686,20,2168,12
4860,6,5568824,7028,18,2168,12
6172,20,1797517,8718,40,2546,20
4860,6,535324,7028,18,2168,12
5506,8,1249504,7674,20,2168,12
4860,6,817173,7028,18,2168,12
6148,10,1151458,8452,24,2304,14
4872,6,872940,7040,18,2168,12
37442,358,5280063114446,98684,1066,61242,708
4860,6,548063,6934,18,2074,12
22322,214,3120096135566,58652,634,36330,420
6164,20,1584878,8710,40,2546,20
23520,224,3330080182960,62272,672,38752,448
4868,6,559886,7036,18,2168,12
4852,6,1098392,7020,18,2168,12
4860,6,535525,7028,18,2168,12
5944,16,1411269,8218,32,2274,16
4852,6,530358,7020,18,2168,12
4856,6,1547502,7024,18,2168,12
4856,6,1091757,7024,18,2168,12
6148,10,1140855,8452,24,2304,14
19180026,117982,4219264515378,30927656,235964,11747630,117982
4868,6,575431,7036,18,2168,12
4868,6,574025,7036,18,2168,12
4868,6,526335602,7036,18,2168,12
4852,6,535919,7020,18,2168,12
5506,8,1448419,7674,20,2168,12
56,1,1228541,168,3,112,2
4860,6,836357,7028,18,2168,12
4860,6,852964,7028,18,2168,12
4860,6,531332,6934,18,2074,12
4876,6,573971,6950,18,2074,12
4856,6,577941,7024,18,2168,12
40038,394,5340603448884,101428,1102,61390,708
1496,22,307424561204,2992,44,1496,22
4868,6,568404,7036,18,2168,12
6052,18,1957535,8462,36,2410,18
816,12,153376315988,1632,24,816,12
4872,6,1196629,7040,18,2168,12
6160,10,1396676,8464,24,2304,14
4856,6,812738,7024,18,2168,12
4860,6,794325,7028,18,2168,12
4868,6,545866,7036,18,2168,12
539904,3932,5362112714069,820118,7858,280214,3926
6160,10,1279686,8464,24,2304,14
4872,6,546731,7040,18,2168,12
4876,6,538647,7044,18,2168,12
4856,6,560544,7024,18,2168,12
4856,6,594899,7024,18,2168,12
515790,3712,5061597924741,780304,7418,264514,3706
4868,6,844130,7036,18,2168,12
6036,18,1127227,8446,36,2410,18
4868,6,876730,7036,18,2168,12
4856,6,1123979,7024,18,2168,12
4876,6,527569,6950,18,2074,12
4872,6,788273,7040,18,2168,12
259396,3634,4972608327556,764020,7280,504624,3646
4868,6,570656,7036,18,2168,12
4856,6,540040,7024,18,2168,12
4852,6,568202,7020,18,2168,12
5944,16,1431994,8218,32,2274,16
4868,6,924947,7036,18,2168,12
4868,6,540441,7036,18,2168,12
6152,10,1400534,8456,24,2304,14
4868,6,581020,7036,18,2168,12
4868,6,854360,7036,18,2168,12
4872,6,531453,7040,18,2168,12
92,1,30343,184,2,92,1
4856,6,543635,7024,18,2168,12
4876,6,566190,6950,18,2074,12
5924,16,1293087,8198,32,2274,16
233386,3270,4467227811851,681798,6548,448412,3278
4876,6,535943,7044,18,2168,12
5498,8,667931,7778,22,2280,14
28140,268,3990080283539,74504,804,46364,536
5514,8,1220542,7682,20,2168,12
4876,6,584460,7044,18,2168,12
4876,6,508514464,7044,18,2168,12
33610512,23888,5320575934141,186805241,45242,153194729,21354
5928,16,1403725,8202,32,2274,16
4876,6,1169263,7044,18,2168,12
5836,14,1348817,8246,32,2410,18
4852,6,562064,7020,18,2168,12
5940,16,1378175,8214,32,2274,16
4872,6,840272,7040,18,2168,12
4852,6,567344,7020,18,2168,12
5514,8,666117,7794,22,2280,14
4868,6,611597,7036,18,2168,12
4876,6,646627,7044,18,2168,12
136,2,162996,272,4,136,2
4868,6,565028,7036,18,2168,12
4856,6,982303,7024,18,2168,12
4856,6,767217,7024,18,2168,12
4852,6,520787959,7020,18,2168,12
4868,6,558029,7036,18,2168,12
6160,10,1577807,8464,24,2304,14
5928,16,1442598,8338,34,2410,18
4868,6,542603,7036,18,2168,12
4868,6,535413,7036,18,2168,12
4868,6,583168,7036,18,2168,12
4852,6,819746,7020,18,2168,12
4856,6,557531,7024,18,2168,12
4868,6,551958,7036,18,2168,12
5816,14,1491205,8226,32,2410,18
4860,6,535273,7028,18,2168,12
4868,6,536909,7036,18,2168,12
4852,6,550989,7020,18,2168,12
53976,624,4650080581814,87552,948,33576,324
4856,6,1265873,7024,18,2168,12
4856,6,840861,7024,18,2168,12
4876,6,530522,6950,18,2074,12
5168,76,1136450840650,10336,152,5168,76
4860,6,1654781,7028,18,2168,12
4868,6,553484,7036,18,2168,12
4860,6,527649,6934,18,2074,12
3808,56,829090860130,7616,112,3808,56
31772,304,4470048857211,83672,904,51900,600
5518,8,1033648,7686,20,2168,12
4872,6,873751,7040,18,2168,12
4868,6,570044,7036,18,2168,12
5932,16,1489378,8206,32,2274,16
4852,6,509590730,7020,18,2168,12
36960,352,5250082168047,97856,1056,60896,704
4872,6,795141,7040,18,2168,12
4860,6,556261,7028,18,2168,12
4852,6,535314,7020,18,2168,12
5948,16,1511865,8222,32,2274,16
5944,16,1398728,8218,32,2274,16
28968,278,4050080252070,75888,820,46920,542
5940,16,2037483,8214,32,2274,16
4856,6,557232,7024,18,2168,12
6052,18,1468291,8462,36,2410,18
29104,280,4050048998814,76160,824,47056,544
4876,6,788699,7044,18,2168,12
4872,6,850477,7040,18,2168,12
4872,6,509366025,7040,18,2168,12
4868,6,608036,7036,18,2168,12
4876,6,531447,6950,18,2074,12
2389886,2514,5100060358815,12985510,7378,10595624,4864
4876,6,539601,6950,18,2074,12
6164,10,1479921,8468,24,2304,14
3128,46,675904712952,6256,92,3128,46
189018,2648,3616185844128,552280,5304,363262,2656
6152,10,1323603,8456,24,2304,14
4856,6,874946,7024,18,2168,12
92,1,31526,184,2,92,1
5816,14,1525338,8226,32,2410,18
4872,6,808159,7040,18,2168,12
4856,6,804757,7024,18,2168,12
4856,6,809010,7024,18,2168,12
4872,6,849729,7040,18,2168,12
4868,6,532857,7036,18,2168,12
4852,6,541860,7020,18,2168,12
6056,18,1973464,8466,36,2410,18
4876,6,540115,7044,18,2168,12
4868,6,544858,7036,18,2168,12
4872,6,1202110,7040,18,2168,12
4856,6,732262,7024,18,2168,12
279188,3912,5338242804829,825506,7828,546318,3916
1496,22,306946416608,2992,44,1496,22
4868,6,560058,7036,18,2168,12
4876,6,541879,6950,18,2074,12
4868,6,540664,7036,18,2168,12
23454354,144274,5159264259251,37819916,288548,14365562,144274
4872,6,1024329,7040,18,2168,12
5812,14,1196000,8222,32,2410,18
4856,6,546697,7024,18,2168,12
29882,286,4200069378604,78668,850,48786,564
5820,14,1392965,8230,32,2410,18
4868,6,557586,7036,18,2168,12
4856,6,1013251,7024,18,2168,12
5940,16,1422888,8350,34,2410,18
5944,16,1487909,8490,36,2546,20
5948,16,2075313,8222,32,2274,16
4860,6,818333,7028,18,2168,12
4852,6,585931,7020,18,2168,12
4860,6,538045,6934,18,2074,12
5948,16,1729499,8358,34,2410,18
4860,6,771785,6934,18,2074,12
5928,16,1954639,8202,32,2274,16
92,1,29771,184,2,92,1
4868,6,526847,7036,18,2168,12
5828,14,511188312,8238,32,2410,18
4876,6,557475,7044,18,2168,12
4868,6,818129,7036,18,2168,12
37504,360,5250080425962,98400,1064,60896,704
4860,6,885710,7028,18,2168,12
4868,6,876699,7036,18,2168,12
4876,6,526620,6950,18,2074,12
4852,6,532147,7020,18,2168,12
4852,6,559771,7020,18,2168,12
4876,6,540708,7044,18,2168,12
5928,16,1771779,8338,34,2410,18
4868,6,579897,7036,18,2168,12
4852,6,1282822,7020,18,2168,12
4856,6,937486,7024,18,2168,12
31562,302,4440096157399,83116,898,51554,596
247516,3468,4737722537381,723012,6944,475496,3476
4860,6,844008,7028,18,2168,12
4868,6,558920,7036,18,2168,12
4868,6,801441,7036,18,2168,12
4860,6,865607,7028,18,2168,12
6036,18,1202265,8446,36,2410,18
4852,6,535121,7020,18,2168,12
4856,6,910904,7024,18,2168,12
4872,6,539738,7040,18,2168,12
5928,16,1552640,8202,32,2274,16
4876,6,664185,6950,18,2074,12
5948,16,1562444,8358,34,2410,18
4868,6,531052,7036,18,2168,12
92,1,49749,184,2,92,1
6044,18,1706118,8454,36,2410,18
4876,6,532258,6950,18,2074,12
5940,16,1410295,8350,34,2410,18
4868,6,553296,7036,18,2168,12
4856,6,565537,7024,18,2168,12
264650,3708,5062115515104,782436,7420,517786,3712
30240,288,4290559486033,80064,864,49824,576
4872,6,875794,7040,18,2168,12
4872,6,550409,7040,18,2168,12
1088,16,214886732532,2176,32,1088,16
4852,6,1371472,7020,18,2168,12
38282,366,5400189659324,100908,1090,62626,724
4876,6,557021,7044,18,2168,12
4624,68,1013474361108,9248,136,4624,68
4868,6,569893,7036,18,2168,12
4872,6,849486,7040,18,2168,12
2856,42,614367868255,5712,84,2856,42
5940,16,1475978,8214,32,2274,16
3400,50,736928845570,6800,100,3400,50
189426,2654,3626201675197,553576,5316,364150,2662
4856,6,567297,7024,18,2168,12
5940,16,1551395,8214,32,2274,16
30092,288,4230047955752,79224,856,49132,568
4876,6,1992750,7044,18,2168,12
5828,14,1548734,8238,32,2410,18
6160,10,1105205,8464,24,2304,14
4860,6,535058,7028,18,2168,12
4860,6,529717,7028,18,2168,12
4852,6,530958,7020,18,2168,12
288608,4044,5518529881644,853330,8092,564722,4048
4860,6,926665,7028,18,2168,12
4852,6,551117,7020,18,2168,12
4872,6,868806,7040,18,2168,12
1904,28,399551244553,3808,56,1904,28
6044,18,1506589,8454,36,2410,18
4868,6,787709,7036,18,2168,12
5514,8,698699,7794,22,2280,14
4868,6,938876,7036,18,2168,12
136,2,156095,272,4,136,2
4852,6,799243,7020,18,2168,12
35910,342,5100064002690,95076,1026,59166,684
6300,12,1031138,8604,26,2304,14
6148,10,1302616,8452,24,2304,14
6148,20,1286659,8694,40,2546,20
5498,8,670350,7778,22,2280,14
5940,16,1489597,8214,32,2274,16
4868,6,921071,7036,18,2168,12
4860,6,566480,7028,18,2168,12
5924,16,982367,8198,32,2274,16
5836,14,1387378,8246,32,2410,18
4868,6,545915,7036,18,2168,12
5940,16,1417442,8350,34,2410,18
4860,6,883066,6934,18,2074,12
4872,6,573463,7040,18,2168,12
32612,312,4590048705766,85896,928,53284,616
4868,6,553883,7036,18,2168,12
4852,6,572202,7020,18,2168,12
4852,6,548166,7020,18,2168,12
5924,16,1380755,8198,32,2274,16
4868,6,549190,7036,18,2168,12
4868,6,874078,7036,18,2168,12
4876,6,552665,6950,18,2074,12
4860,6,548008,7028,18,2168,12
4856,6,288968004,7024,18,2168,12
4876,6,537488,6950,18,2074,12
4868,6,551559,7036,18,2168,12
6152,10,1133559,8456,24,2304,14
4868,6,880793,7036,18,2168,12
4868,6,816065,7036,18,2168,12
4868,6,916308,7036,18,2168,12
6160,10,1405554,8464,24,2304,14
4872,6,1153915,7040,18,2168,12
4860,6,1028949,7028,18,2168,12
4876,6,549907,6950,18,2074,12
4872,6,575000,7040,18,2168,12
6172,20,1747417,8718,40,2546,20
336224,2430,3310562466093,509270,4854,173046,2424
5522,8,711829,7690,20,2168,12
4868,6,549027,7036,18,2168,12
4856,6,567813,7024,18,2168,12
24336,236,3330555359908,62816,680,38480,444
6152,10,1500126,8456,24,2304,14
4872,6,1585434,7040,18,2168,12
4868,6,817113,7036,18,2168,12
6056,18,3846513,8466,36,2410,18
4852,6,545972,7020,18,2168,12
4876,6,532274,7044,18,2168,12
4876,6,541114,7044,18,2168,12
554120,4036,5502625095555,841776,8066,287656,4030
5940,16,1406624,8214,32,2274,16
4876,6,584985,6950,18,2074,12
4852,6,3163703,7020,18,2168,12
5820,14,1350474,8230,32,2410,18
4872,6,975608,7040,18,2168,12
4852,6,542566,7020,18,2168,12
4876,6,558829,6950,18,2074,12
4852,6,530969,7020,18,2168,12
4856,6,807520,7024,18,2168,12
4860,6,538045,6934,18,2074,12
4856,6,541070,7024,18,2168,12
92,1,30089,184,2,92,1
4876,6,554345,6950,18,2074,12
4852,6,539286,7020,18,2168,12
4856,6,823173,7024,18,2168,12
5820,14,3062438,8230,32,2410,18
4860,6,548008,7028,18,2168,12
5828,14,1780717,8238,32,2410,18
5828,14,1398685,8238,32,2410,18
4852,6,547765,7020,18,2168,12
5518,8,1119102,7798,22,2280,14
4868,6,572564,7036,18,2168,12
4868,6,558131,7036,18,2168,12
27560,266,3810587541471,71712,776,44152,510
4856,6,599814,7024,18,2168,12
4868,6,623763,7036,18,2168,12
4868,6,538316,7036,18,2168,12
4876,6,530015,7044,18,2168,12
4860,6,537884,6934,18,2074,12
35972,344,5070079260461,94792,1024,58820,680
6052,18,2274637,8462,36,2410,18
27338,266,3720604744145,70588,766,43250,500
4852,6,583744,7020,18,2168,12
4860,6,542561,7028,18,2168,12
4868,6,540441,7036,18,2168,12
5948,16,1998616,8222,32,2274,16
4876,6,506836004,6950,18,2074,12
4856,6,810839,7024,18,2168,12
4868,6,815264,7036,18,2168,12
459848,3310,4510559098331,695694,6614,235846,3304
5924,16,1137695,8198,32,2274,16
4868,6,859843,7036,18,2168,12
4872,6,2090853,7040,18,2168,12
35146,346,4680571598027,88924,966,53778,620
4856,6,562088,7024,18,2168,12
26670,254,3780063429885,70612,762,43942,508
4852,6,539644,7020,18,2168,12
4856,6,935418,7024,18,2168,12
234004,3278,4477212915248,683440,6564,449436,3286
4852,6,666983,7020,18,2168,12
4860,6,871032,7028,18,2168,12
6164,20,510113649,8710,40,2546,20
4860,6,781054,6934,18,2074,12
4856,6,539034,7024,18,2168,12
4876,6,552527,6950,18,2074,12
6148,10,1433583,8452,24,2304,14
4868,6,558850,7036,18,2168,12
4852,6,1413382,7020,18,2168,12
4852,6,929756,7020,18,2168,12
4868,6,592924,7036,18,2168,12
4868,6,560100,7036,18,2168,12
6148,10,1301927,8316,22,2168,12
4868,6,794457,7036,18,2168,12
4856,6,564742,7024,18,2168,12
4868,6,575674,7036,18,2168,12
6052,18,1587444,8462,36,2410,18
4860,6,1117898,7028,18,2168,12
4860,6,654589,7028,18,2168,12
6152,10,1295364,8456,24,2304,14
32650,318,4440604697097,84204,914,51554,596
4868,6,851247,7036,18,2168,12
4856,6,554859,7024,18,2168,12
4868,6,920313,7036,18,2168,12
24002,230,3360063631974,63100,682,39098,452
5514,8,718370,7794,22,2280,14
4856,6,561973,7024,18,2168,12
4872,6,565595,7040,18,2168,12
4852,6,1639174,7020,18,2168,12
5924,16,2117269,8198,32,2274,16
4860,6,899846,7028,18,2168,12
56,1,36119,112,2,56,1
6160,10,1279641,8464,24,2304,14
4868,6,822022,7036,18,2168,12
4872,6,1134393,7040,18,2168,12
217278,3044,4156701109433,634706,6096,417428,3052
429282,3090,4210556779428,649428,6174,220146,3084
4852,6,580468,7020,18,2168,12
4876,6,549507,7044,18,2168,12
27510,262,3900575420096,72836,786,45326,524
4868,6,543187,7036,18,2168,12
5944,16,1485325,8218,32,2274,16
4856,6,1078970,7024,18,2168,12
4852,6,546926,7020,18,2168,12
4860,6,538606,6934,18,2074,12
4868,6,812827,7036,18,2168,12
37504,360,5250079650351,98400,1064,60896,704
4868,6,560302,7036,18,2168,12
4868,6,898054,7036,18,2168,12
4868,6,817452,7036,18,2168,12
6040,18,1509177,8450,36,2410,18
5836,14,1332514,8246,32,2410,18
4868,6,967501,7036,18,2168,12
4852,6,542240,7020,18,2168,12
4872,6,864438,7040,18,2168,12
5502,8,1175657,7782,22,2280,14
4876,6,569121,7044,18,2168,12
4860,6,934840,7028,18,2168,12
5514,8,662549,7794,22,2280,14
6160,10,1279285,8464,24,2304,14
5828,14,1373188,8238,32,2410,18
4876,6,538946,7044,18,2168,12
680,10,122878729935,1360,20,680,10
4876,6,554971,6950,18,2074,12
4856,6,847551,7024,18,2168,12
4860,6,510168143,7028,18,2168,12
5820,14,1373367,8230,32,2410,18
4852,6,545902,7020,18,2168,12
4856,6,587429,7024,18,2168,12
31550,304,4380571451140,82276,890,50726,586
4860,6,543607,7028,18,2168,12
4856,6,621252,7024,18,2168,12
4856,6,549280,7024,18,2168,12
4872,6,510624631,7040,18,2168,12
4868,6,591058,7036,18,2168,12
4868,6,846657,7036,18,2168,12
4868,6,573517,7036,18,2168,12
5932,16,1487289,8206,32,2274,16
6052,18,1630907,8462,36,2410,18
4876,6,555633,6950,18,2074,12
2992,44,645186657261,5984,88,2992,44
4860,6,972859,7028,18,2168,12
5832,14,1496889,8242,32,2410,18
4876,6,557876,7044,18,2168,12
4852,6,1258458,7020,18,2168,12
4852,6,551791,7020,18,2168,12
4852,6,538371,7020,18,2168,12
4868,6,1018116,7036,18,2168,12
4872,6,1057300,7040,18,2168,12
5932,16,1487289,8206,32,2274,16
4876,6,534918,7044,18,2168,12
319886,2312,3150051149218,484538,4618,164652,2306
4868,6,835578,7036,18,2168,12
38134,366,5340098512089,100068,1082,61934,716
22817074,140354,5019264932926,36792316,280708,13975242,140354
28154,278,3720066038897,70860,770,42706,492
4872,6,535958,7040,18,2168,12
6164,10,1088549,8468,24,2304,14
4876,6,561770,6950,18,2074,12
4856,6,841091,7024,18,2168,12
3536,52,767586215080,7072,104,3536,52
5828,14,1422954,8238,32,2410,18
4868,6,837456,7036,18,2168,12
4868,6,577959,7036,18,2168,12
4868,6,863476,7036,18,2168,12
5940,16,1369621,8214,32,2274,16
4860,6,859265,7028,18,2168,12
4856,6,1059809,7024,18,2168,12
4868,6,789925,7036,18,2168,12
4876,6,613281,7044,18,2168,12
4868,6,533570,7036,18,2168,12
4868,6,770026,7036,18,2168,12
5940,16,1356203,8214,32,2274,16
4852,6,543536,7020,18,2168,12
4868,6,550067,7036,18,2168,12
4876,6,534918,7044,18,2168,12
5940,16,1398346,8214,32,2274,16
5932,16,1571124,8342,34,2410,18
5816,14,1685964,8226,32,2410,18
56,1,44973,112,2,56,1
4876,6,552071,7044,18,2168,12
5522,8,701681,7708,22,2186,14
4876,6,543205,7044,18,2168,12
4860,6,570369,7028,18,2168,12
5836,14,1391435,8246,32,2410,18
4856,6,581346,7024,18,2168,12
4868,6,793794,7036,18,2168,12
4876,6,544928,6950,18,2074,12
4876,6,545852,6950,18,2074,12
23706,230,3240571240743,61148,662,37442,432
4876,6,553061,6950,18,2074,12
4868,6,673966,7036,18,2168,12
92,1,32436,184,2,92,1
4860,6,562930,7028,18,2168,12
4852,6,571917,7020,18,2168,12
4872,6,531369,7040,18,2168,12
5820,14,1516745,8230,32,2410,18
4868,6,583005,7036,18,2168,12
4856,6,538518,7024,18,2168,12
4852,6,548732,7020,18,2168,12
5924,16,1266352,8334,34,2410,18
4876,6,534468,6950,18,2074,12
4876,6,509777850,6950,18,2074,12
6052,18,1680665,8462,36,2410,18
4872,6,1031391,7040,18,2168,12
25744,248,3570080364926,67264,728,41520,480
6052,18,1479900,8462,36,2410,18
4860,6,552311,7028,18,2168,12
6056,18,1458547,8466,36,2410,18
5820,14,1363407,8230,32,2410,18
4872,6,804772,7040,18,2168,12
4872,6,855046,7040,18,2168,12
4856,6,821952,7024,18,2168,12
4868,6,1701552,7036,18,2168,12
4868,6,560159,7036,18,2168,12
5928,16,1484415,8338,34,2410,18
4856,6,539034,7024,18,2168,12
36392,348,5130080777616,95904,1036,59512,688
39642,386,5400604733479,102268,1110,62626,724
4872,6,855967,7040,18,2168,12
58820,680,5070079933490,95608,1036,36788,356
6164,10,1727128,8468,24,2304,14
4860,6,538114,6934,18,2074,12
4876,6,553053,6950,18,2074,12
22508,220,3030589082290,57800,628,35292,408
92,1,29751,184,2,92,1
4860,6,508021388,7028,18,2168,12
4872,6,646997,7040,18,2168,12
4852,6,917028,7020,18,2168,12
4868,6,259173866,7036,18,2168,12
4860,6,760679,7028,18,2168,12
5816,14,1325628,8226,32,2410,18
4860,6,651961,7028,18,2168,12
4872,6,533314,7040,18,2168,12
4868,6,508836811,7036,18,2168,12
4856,6,543654,7024,18,2168,12
4868,6,1114046,7036,18,2168,12
33390,318,4740064119782,88404,954,55014,636
4868,6,832541,7036,18,2168,12
4872,6,879179,7040,18,2168,12
4868,6,996593,7036,18,2168,12
4852,6,550101,7020,18,2168,12
4868,6,818354,7036,18,2168,12
4872,6,527676,7040,18,2168,12
4856,6,541565,7024,18,2168,12
4868,6,561730,7036,18,2168,12
4856,6,829498,7024,18,2168,12
5832,14,1496889,8242,32,2410,18
4860,6,614079,7028,18,2168,12
4868,6,603728,7036,18,2168,12
5828,14,1390526,8238,32,2410,18
4868,6,851476,7036,18,2168,12
92,1,32436,184,2,92,1
34201876,24651,5410561902820,189984409,46396,155782533,21745
34020,324,4830082162273,90072,972,56052,648
92,1,31117,184,2,92,1
34860,332,4950081059254,92296,996,57436,664
6148,10,1709024,8452,24,2304,14
28832,276,4050080216384,75888,820,47056,544
4876,6,648081,6950,18,2074,12
4872,6,996305,7040,18,2168,12
5924,16,1187032,8198,32,2274,16
5506,8,655961,7786,22,2280,14
4860,6,852485,7028,18,2168,12
4872,6,548648,7040,18,2168,12
4868,6,541715,7036,18,2168,12
4868,6,556206,7036,18,2168,12
4852,6,538468,7020,18,2168,12
4868,6,570032,7036,18,2168,12
29672,284,4170047911347,78112,844,48440,560
6300,12,1101311,8604,26,2304,14
5948,16,1337960,8222,32,2274,16
4872,6,548464,7040,18,2168,12
4876,6,550144,6950,18,2074,12
4860,6,542156,7028,18,2168,12
5816,14,1381743,8226,32,2410,18
4868,6,569644,7036,18,2168,12
4868,6,919927,7036,18,2168,12
4856,6,540503,7024,18,2168,12
4852,6,541046,7020,18,2168,12
5932,16,1491556,8206,32,2274,16
4872,6,780085,7040,18,2168,12
4860,6,550008,6934,18,2074,12
4868,6,537445,7036,18,2168,12
